setting,n,model,metric,index,truth,estimate_mean,estimate_sd,bias,abs_bias,rmse,mae,mcse_mean,n_rep,n_obs,n_missing,source_files
normal_linear,500,empirical,cumulative_ge_effect,2,0.0527599999999999,0.050864308221693744,0.021800510294928556,-0.0018956917783061566,0.0018956917783061566,0.021773912692633603,0.017006712071538047,0.0021800510294928558,100,100,0,20
normal_linear,500,empirical,cumulative_ge_effect,3,0.1267,0.11862289267229974,0.03218131400853692,-0.008077107327700277,0.008077107327700277,0.03302302627540491,0.025592020395415103,0.0032181314008536918,100,100,0,20
normal_linear,500,empirical,cumulative_ge_effect,4,0.17167,0.16106440681688283,0.03984505234121789,-0.010605593183117146,0.010605593183117146,0.04103937768630794,0.033171947460431485,0.003984505234121789,100,100,0,20
normal_linear,500,empirical,cumulative_ge_effect,5,0.1374799999999999,0.13490735140593832,0.03932465427095087,-0.0025726485940616058,0.0025726485940616058,0.03921202200834642,0.03144316942287709,0.003932465427095087,100,100,0,20
normal_linear,500,empirical,wasserstein_unit,1,0.48861,0.4660186480718382,0.09227764824340533,-0.022591351928161946,0.022591351928161946,0.09455359275893421,0.07924876131908326,0.009227764824340533,100,100,0,20
normal_linear,500,ordered_probit,category_effect,2,-0.0739399999999999,-0.07397398657403986,0.014582364810628324,-3.3986574039969045e-05,3.3986574039969045e-05,0.014509309594972592,0.012080330710403405,0.0014582364810628323,100,100,0,20
normal_linear,500,structured_flow,category_effect,2,-0.0739399999999999,-0.07153326105272778,0.01794019711107325,0.0024067389472721148,0.0024067389472721148,0.01801178941750752,0.014485866250214075,0.001794019711107325,100,100,0,20
normal_linear,500,model_free_flow,category_effect,2,-0.0739399999999999,-0.07728459613910732,0.026942751029009386,-0.0033445961391074188,0.0033445961391074188,0.0270155332728193,0.022044951124892055,0.0026942751029009385,100,100,0,20
normal_linear,500,ordered_logit,category_effect,2,-0.0739399999999999,-0.07738755507968831,0.015576987049461415,-0.0034475550796884114,0.0034475550796884114,0.01587771193564057,0.013123586329599606,0.0015576987049461415,100,100,0,20
normal_linear,500,empirical,category_effect,2,-0.0739399999999999,-0.06775858445060594,0.0292298693247136,0.006181415549393956,0.006181415549393956,0.029733000291371943,0.02310277867745163,0.00292298693247136,100,100,0,20
normal_linear,500,model_free_flow,cumulative_ge_effect,2,0.0527599999999999,0.05164375066321965,0.02346018153412945,-0.001116249336780244,0.001116249336780244,0.023369260343879684,0.018901587147767598,0.0023460181534129447,100,100,0,20
normal_linear,500,model_free_flow,cumulative_ge_effect,3,0.1267,0.12892834680232704,0.03532374822969619,0.0022283468023270234,0.0022283468023270234,0.035217254955155944,0.027635493889397688,0.0035323748229696187,100,100,0,20
normal_linear,500,model_free_flow,cumulative_ge_effect,4,0.17167,0.17716260533905895,0.03973162569457199,0.005492605339058942,0.005492605339058942,0.039912213330519475,0.03151340181568445,0.003973162569457199,100,100,0,20
normal_linear,500,model_free_flow,cumulative_ge_effect,5,0.1374799999999999,0.13712494299719927,0.03992993753969922,-0.00035505700280063807,0.00035505700280063807,0.039731372720814416,0.031148806950484373,0.003992993753969922,100,100,0,20
normal_linear,500,model_free_flow,wasserstein_unit,1,0.48861,0.4948596458018049,0.09819605068763947,0.006249645801804982,0.006249645801804982,0.097903512703023,0.07941993341748699,0.009819605068763946,100,100,0,20
normal_linear,500,structured_flow,category_effect,3,-0.0449699999999999,-0.045592183875315884,0.015588098305133209,-0.0006221838753159883,0.0006221838753159883,0.015522436453646545,0.010650604236080724,0.0015588098305133209,100,100,0,20
normal_linear,500,ordered_probit,category_effect,3,-0.0449699999999999,-0.046171628896822414,0.010057590533182566,-0.001201628896822515,0.001201628896822515,0.010079061864355771,0.007640921844667102,0.0010057590533182567,100,100,0,20
normal_linear,500,empirical,category_effect,3,-0.0449699999999999,-0.042441514144583074,0.03768049630581242,0.0025284858554168233,0.0025284858554168233,0.03757678597957606,0.028753041223889827,0.0037680496305812416,100,100,0,20
normal_linear,500,model_free_flow,category_effect,3,-0.0449699999999999,-0.04823425853673188,0.03110110425491137,-0.003264258536731979,0.003264258536731979,0.03111689706270124,0.024078691078115583,0.0031101104254911372,100,100,0,20
normal_linear,500,ordered_logit,category_effect,3,-0.0449699999999999,-0.04960998282824315,0.010751488621914997,-0.004639982828243257,0.004639982828243257,0.011660531855695443,0.008668006884064867,0.0010751488621914998,100,100,0,20
normal_linear,500,ordered_logit,cumulative_ge_effect,2,0.0527599999999999,0.04768580708158446,0.010820277828457282,-0.005074192918415437,0.005074192918415437,0.01190189320803424,0.00928549498414395,0.001082027782845728,100,100,0,20
normal_linear,500,ordered_logit,cumulative_ge_effect,3,0.1267,0.12507336216127282,0.022537589387686102,-0.0016266378387271869,0.0016266378387271869,0.02248353745993368,0.018595940793226087,0.0022537589387686104,100,100,0,20
normal_linear,500,ordered_logit,cumulative_ge_effect,4,0.17167,0.17468334498951602,0.029354508027850522,0.0030133449895160358,0.0030133449895160358,0.029362399734480328,0.024070653014090792,0.002935450802785052,100,100,0,20
normal_linear,500,ordered_logit,cumulative_ge_effect,5,0.1374799999999999,0.13910527117732635,0.02433617915941677,0.0016252711773264228,0.0016252711773264228,0.02426867582539861,0.01946386166975608,0.002433617915941677,100,100,0,20
normal_linear,500,ordered_logit,latent_beta,0,,0.9504981428808437,0.1652467947009076,,,,,0.016524679470090762,100,100,0,20
normal_linear,500,ordered_logit,latent_beta,1,,0.9305560921629685,0.16603055880775383,,,,,0.01660305588077538,100,100,0,20
normal_linear,500,ordered_logit,latent_beta,2,,-0.9519501196516131,0.0976306675668162,,,,,0.00976306675668162,100,100,0,20
normal_linear,500,ordered_logit,latent_beta,3,,0.5974656751087588,0.09651350709169806,,,,,0.009651350709169806,100,100,0,20
normal_linear,500,ordered_logit,latent_beta,4,,-0.5107391515060816,0.0735622120308476,,,,,0.00735622120308476,100,100,0,20
normal_linear,500,ordered_logit,wasserstein_unit,1,0.48861,0.4865477854096998,0.08275206923122903,-0.0020622145903002307,0.0020622145903002307,0.0823630902859167,0.0669802095866071,0.008275206923122903,100,100,0,20
normal_linear,500,ordered_logit,category_effect,4,0.03419,0.03557807381218965,0.009289625094831321,0.0013880738121896524,0.0013880738121896524,0.009346705942019432,0.0076089033503469496,0.0009289625094831321,100,100,0,20
normal_linear,500,ordered_probit,category_effect,4,0.03419,0.032492324656840404,0.008320145432044469,-0.0016976753431595887,0.0016976753431595887,0.008450720287705585,0.0067827545070375025,0.0008320145432044469,100,100,0,20
normal_linear,500,structured_flow,category_effect,4,0.03419,0.03159080749417241,0.012325152681879054,-0.0025991925058275857,0.0025991925058275857,0.01253579261266173,0.009712292478910837,0.0012325152681879055,100,100,0,20
normal_linear,500,model_free_flow,category_effect,4,0.03419,0.04003766234185964,0.037477573870374606,0.0058476623418596396,0.0058476623418596396,0.037745436977755266,0.029064880511088142,0.0037477573870374607,100,100,0,20
normal_linear,500,empirical,category_effect,4,0.03419,0.026157055410944513,0.038868133218800734,-0.008032944589055483,0.008032944589055483,0.039498767840100174,0.0319517804477705,0.003886813321880073,100,100,0,20
normal_linear,500,ordered_probit,cumulative_ge_effect,2,0.0527599999999999,0.051782898664083206,0.01117332608975604,-0.00097710133591669,0.00097710133591669,0.011160175212316022,0.00865322707765973,0.001117332608975604,100,100,0,20
normal_linear,500,ordered_probit,cumulative_ge_effect,3,0.1267,0.12575688523812312,0.0220041069112062,-0.000943114761876887,0.000943114761876887,0.02191411369880755,0.017964901340453816,0.00220041069112062,100,100,0,20
normal_linear,500,ordered_probit,cumulative_ge_effect,4,0.17167,0.17192851413494556,0.028431321928425183,0.0002585141349455841,0.0002585141349455841,0.028289989315829375,0.022829835797420685,0.0028431321928425184,100,100,0,20
normal_linear,500,ordered_probit,cumulative_ge_effect,5,0.1374799999999999,0.13943618947810515,0.023939409934618107,0.0019561894781052257,0.0019561894781052257,0.023899604009517916,0.018963627326816678,0.002393940993461811,100,100,0,20
normal_linear,500,ordered_probit,latent_beta,0,,0.553601861382705,0.09472047994808108,,,,,0.009472047994808108,100,100,0,20
normal_linear,500,ordered_probit,latent_beta,1,,0.5453858340848105,0.09687470480425253,,,,,0.009687470480425254,100,100,0,20
normal_linear,500,ordered_probit,latent_beta,2,,-0.5557906064626537,0.05597186195556196,,,,,0.005597186195556196,100,100,0,20
normal_linear,500,ordered_probit,latent_beta,3,,0.35119864811582174,0.055260058082308675,,,,,0.005526005808230867,100,100,0,20
normal_linear,500,ordered_probit,latent_beta,4,,-0.2994457500693815,0.042942041370748245,,,,,0.004294204137074825,100,100,0,20
normal_linear,500,ordered_probit,wasserstein_unit,1,0.48861,0.4889044875152571,0.08164568930071082,0.0002944875152571219,0.0002944875152571219,0.08123696891484176,0.06521864901173824,0.008164568930071083,100,100,0,20
normal_linear,500,model_free_flow,category_effect,5,0.1374799999999999,0.13712494299719927,0.03992993753969922,-0.00035505700280063807,0.00035505700280063807,0.039731372720814416,0.031148806950484373,0.003992993753969922,100,100,0,20
normal_linear,500,structured_flow,category_effect,5,0.1374799999999999,0.1380046940088828,0.03106230379360815,0.0005246940088828828,0.0005246940088828828,0.030911055523868754,0.02421835840025074,0.003106230379360815,100,100,0,20
normal_linear,500,ordered_logit,category_effect,5,0.1374799999999999,0.13910527117732635,0.02433617915941677,0.0016252711773264228,0.0016252711773264228,0.02426867582539861,0.01946386166975608,0.002433617915941677,100,100,0,20
normal_linear,500,ordered_probit,category_effect,5,0.1374799999999999,0.13943618947810515,0.023939409934618107,0.0019561894781052257,0.0019561894781052257,0.023899604009517916,0.018963627326816678,0.002393940993461811,100,100,0,20
normal_linear,500,empirical,category_effect,5,0.1374799999999999,0.13490735140593832,0.03932465427095087,-0.0025726485940616058,0.0025726485940616058,0.03921202200834642,0.03144316942287709,0.003932465427095087,100,100,0,20
normal_linear,500,structured_flow,cumulative_ge_effect,2,0.0527599999999999,0.05247005657501146,0.013004157214624211,-0.0002899434249884243,0.0002899434249884243,0.012942221254627443,0.010095021839032879,0.0013004157214624211,100,100,0,20
normal_linear,500,structured_flow,cumulative_ge_effect,3,0.1267,0.12400331762773932,0.027353073240859716,-0.00269668237226069,0.00269668237226069,0.027349237747686845,0.021668106872507753,0.002735307324085972,100,100,0,20
normal_linear,500,structured_flow,cumulative_ge_effect,4,0.17167,0.16959550150305525,0.03891773772474125,-0.0020744984969447537,0.0020744984969447537,0.038778189108433836,0.029430169346049785,0.003891773772474125,100,100,0,20
normal_linear,500,structured_flow,cumulative_ge_effect,5,0.1374799999999999,0.1380046940088828,0.03106230379360815,0.0005246940088828828,0.0005246940088828828,0.030911055523868754,0.02421835840025074,0.003106230379360815,100,100,0,20
normal_linear,500,structured_flow,latent_beta,0,,0.5101255673996618,0.09483328988530339,,,,,0.009483328988530338,100,100,0,20
normal_linear,500,structured_flow,latent_beta,1,,0.5086473467169161,0.09708624857578053,,,,,0.009708624857578053,100,100,0,20
normal_linear,500,structured_flow,latent_beta,2,,-0.5164050501054809,0.06771507075661522,,,,,0.006771507075661522,100,100,0,20
normal_linear,500,structured_flow,latent_beta,3,,0.32713313014683143,0.06347122669599162,,,,,0.006347122669599162,100,100,0,20
normal_linear,500,structured_flow,latent_beta,4,,-0.27889223486684134,0.053332889397944665,,,,,0.0053332889397944665,100,100,0,20
normal_linear,500,structured_flow,wasserstein_unit,1,0.48861,0.48407356971468923,0.10596277311086126,-0.004536430285310859,0.004536430285310859,0.10552917791882918,0.08167910505166086,0.010596277311086127,100,100,0,20
normal_linear,1000,model_free_flow,category_effect,1,-0.05276,-0.05261984121856658,0.015494990073339016,0.00014015878143341646,0.00014015878143341646,0.015417957539283818,0.012834920442707447,0.0015494990073339015,100,100,0,20
normal_linear,1000,empirical,category_effect,1,-0.05276,-0.05260567081497898,0.01615384721596242,0.00015432918502103772,0.00015432918502103772,0.016073615945867304,0.012983772680129419,0.001615384721596242,100,100,0,20
normal_linear,1000,ordered_probit,category_effect,1,-0.05276,-0.053161952586944165,0.009225984692890541,-0.0004019525869441677,0.0004019525869441677,0.009188534785267297,0.007565237656881779,0.0009225984692890542,100,100,0,20
normal_linear,1000,structured_flow,category_effect,1,-0.05276,-0.05335750330274571,0.009859781343438765,-0.0005975033027457117,0.0005975033027457117,0.009828537299914517,0.00804030963634432,0.0009859781343438765,100,100,0,20
normal_linear,1000,ordered_logit,category_effect,1,-0.05276,-0.048662087119822485,0.008818084627338902,0.004097912880177513,0.004097912880177513,0.009683693525896321,0.008037265824041682,0.0008818084627338901,100,100,0,20
normal_linear,1000,empirical,cumulative_ge_effect,2,0.0527599999999999,0.05260567081497897,0.016153847215962427,-0.00015432918502093266,0.00015432918502093266,0.016073615945867308,0.01298377268012941,0.0016153847215962427,100,100,0,20
normal_linear,1000,empirical,cumulative_ge_effect,3,0.1267,0.12091019658989119,0.025119615991883257,-0.005789803410108831,0.005789803410108831,0.025655544820400677,0.020746336400281434,0.0025119615991883257,100,100,0,20
normal_linear,1000,empirical,cumulative_ge_effect,4,0.17167,0.16567779687366496,0.030881140702768043,-0.005992203126334989,0.005992203126334989,0.03130518967999355,0.025425914251344054,0.0030881140702768042,100,100,0,20
normal_linear,1000,empirical,cumulative_ge_effect,5,0.1374799999999999,0.12977196295684457,0.02730400366307956,-0.007708037043155358,0.007708037043155358,0.02823946467148028,0.022703524582212385,0.002730400366307956,100,100,0,20
normal_linear,1000,empirical,wasserstein_unit,1,0.48861,0.4689656272353798,0.0787888574101085,-0.019644372764620163,0.019644372764620163,0.08081774924350378,0.06535771869383514,0.00787888574101085,100,100,0,20
normal_linear,1000,ordered_probit,category_effect,2,-0.0739399999999999,-0.07278950235871906,0.009246939103177945,0.0011504976412808367,0.0011504976412808367,0.009272241841792915,0.007246108955190345,0.0009246939103177944,100,100,0,20
normal_linear,1000,structured_flow,category_effect,2,-0.0739399999999999,-0.07255836739957493,0.010784932945999809,0.0013816326004249713,0.0013816326004249713,0.010819451904129527,0.008144989088159346,0.001078493294599981,100,100,0,20
normal_linear,1000,ordered_logit,category_effect,2,-0.0739399999999999,-0.0756089014766975,0.00990878319645145,-0.0016689014766975833,0.0016689014766975833,0.00999936881652333,0.007953346720221749,0.000990878319645145,100,100,0,20
normal_linear,1000,model_free_flow,category_effect,2,-0.0739399999999999,-0.07781984923553291,0.02087171626991697,-0.0038798492355330044,0.0038798492355330044,0.021126416751116685,0.01694193983273327,0.002087171626991697,100,100,0,20
normal_linear,1000,empirical,category_effect,2,-0.0739399999999999,-0.06830452577491215,0.02290092539652551,0.005635474225087733,0.005635474225087733,0.023472674110946175,0.01856967853803719,0.002290092539652551,100,100,0,20
normal_linear,1000,model_free_flow,cumulative_ge_effect,2,0.0527599999999999,0.05261984121856659,0.015494990073339012,-0.0001401587814333134,0.0001401587814333134,0.015417957539283815,0.012834920442707438,0.0015494990073339013,100,100,0,20
normal_linear,1000,model_free_flow,cumulative_ge_effect,3,0.1267,0.13043969045409956,0.02231734557784029,0.003739690454099539,0.003739690454099539,0.022518182857344932,0.018425301752180018,0.002231734557784029,100,100,0,20
